price_total,price_unit,area,ratio,age,Floor,Height,Building_layout
432,21.3,20.32,66.5,26,6,12,2
450,24.7,18.23,57,2,3,29,2
530,24.2,21.92,54.99,2,9,29,2
"1,000",23.9,41.78,49.55,2,27,29,2
800,18,44.54,46.87,2,23,29,2
570,23.8,23.99,57,3,23,29,2
500,26.3,19.04,54.68,2,23,29,2
542,27.9,19.45,53.52,2,22,29,2
698,21,33.18,54.68,2,25,29,2
520,28.5,18.23,57,3,25,29,2
438,22.5,19.45,53.52,2,2,29,2
800,18,44.5,46.87,2,5,29,2
450,23.1,19.45,53.52,2,8,29,2
510,26.2,19.45,53.52,2,6,29,2
515,28.3,18.23,57,2,11,29,2
508,26.7,19.04,54.68,3,11,29,2
490,25.2,19.45,53.52,3,17,29,2
615,22.1,27.78,43.57,2,13,29,2
520,28.5,18.23,57,3,13,29,2
500,25.7,19.45,53.52,3,13,29,2
540,28.4,19.04,54.68,2,12,29,2
465,23.9,19.45,53.52,3,14,29,2
440,23.1,19.04,54.68,2,10,29,2
440,24.1,18.23,57,2,10,29,2
450,21.7,20.75,84.35,40,6,12,3
"1,825",22.6,80.63,60.12,10,3,15,4
"1,110",24.7,44.86,62.48,10,6,15,3
"2,160",22.4,96.95,55.54,6,3,33,3
"2,130",25.3,82.31,57.91,6,23,33,3
800,21.7,36.87,60.74,17,5,14,3
485,22.1,21.92,59,17,2,14,2
348,19,18.33,62.61,21,2,14,2
425,17.7,20.77,62.61,21,6,14,2
430,18.9,22.79,62.22,21,6,14,2
391,16.6,21.18,60.81,21,14,14,2
380,15.5,21.85,62.22,21,10,14,2
"1,758",23.2,75.77,54.23,9,4,29,3
"1,875",24.2,77.51,53.52,8,19,29,3
543,21.8,24.85,62.2,17,9,14,2
533,22.2,23.99,62.41,17,9,14,2
570,22.9,24.85,62.2,18,8,14,2
535,21.8,24.49,62.66,18,7,14,2
520,21.6,24.11,64.28,18,11,14,2
500,20.7,24.18,60.8,17,13,14,2
880,16.8,52.39,54.95,31,7,12,2
236.8,16.3,14.57,80.07,39,10,11,2
"1,466",21.3,66.91,57.07,2,3,29,3
"1,883",28.2,66.37,57.09,2,27,29,3
"1,900",27.8,69.33,57.07,2,29,29,3
"1,880",27.6,69.33,57.07,2,28,29,3
"1,850",27.8,66.37,57.08,2,26,29,3
"1,830",27.5,66.37,57.08,2,24,29,3
"1,460",21.8,66.15,57.1,2,5,29,3
"1,718",25.8,66.37,57.08,2,19,29,3
"1,696",25.3,66.19,57.06,3,19,29,3
"1,429",20.2,67.07,57.11,2,4,29,3
"1,413",21.7,63.64,57.1,2,4,29,3
800,16.7,47.99,69.08,33,5,11,4
586,15.7,37.39,68.02,27,12,22,3
530,16.3,32.43,76,26,17,22,3
521,16.1,32.43,78.09,26,17,22,3
"1,560",11.6,134.19,54.03,27,21,22,5
600,16,37.39,68.02,26,16,22,3
546,16.8,32.43,78.09,26,7,22,2
470,14.5,32.43,78.09,26,8,22,3
425,17.9,23.71,68.44,27,12,22,2
948,16.9,55.95,63.58,27,13,22,3
965,18.9,51,69.56,26,14,22,4
551,16.5,33.48,63.65,26,3,22,3
420,12.5,33.48,63.65,26,3,22,2
438,18.5,23.71,68.44,27,7,22,2
882,18.8,47,58.45,11,4,15,3
600,14.7,40.87,69.47,27,2,12,3
666,19.3,34.59,78.31,39,11,12,3
"1,600",23.9,63.37,59.5,14,10,15,4
"1,750",27.6,63.39,61.04,13,4,15,4
800,17.7,45.15,59.04,18,5,14,3
"1,000",20.9,47.78,60.5,19,5,14,3
"1,000",21.7,46,60.51,18,6,14,3
800,18.1,44.3,60.15,18,12,14,3
"1,172",24,48.76,60.23,19,11,14,3
"1,160",27.2,42.64,65.89,17,9,14,3
"1,358",25.2,53.84,66.55,17,5,14,4
"1,220",21.1,53.84,66.55,17,5,14,4
965,25.2,38.35,63.03,17,14,14,3
"1,898",26.5,71.56,60.1,9,2,15,3
730,15.4,47.33,75.26,33,10,15,3
615,24.8,24.77,55.97,17,7,14,2
700,22.5,31.1,56.33,16,3,14,2
615,20.9,29.41,56.33,17,11,14,2
750,24.1,31.1,56.33,17,12,14,2
970,25.2,38.53,58,17,14,14,2
636,21.6,29.41,56.33,16,4,14,2
730,26.2,27.88,56.34,16,9,14,2
550,20.3,27.09,63.18,17,2,14,2
580,19.9,29.2,61.84,17,2,14,2
602,24.2,24.88,56.34,16,14,14,2
700,24.7,28.37,60.26,16,10,14,2
710,24.3,29.2,61.84,16,10,14,2
720,26.9,26.8,56.75,17,10,14,2
"1,618",21.8,75.78,67.33,20,26,27,5
"1,280",31.1,42,51.04,1,5,12,3
842,28.9,29.17,49.47,1,4,12,2
675,18.7,36.18,64.94,23,11,13,3
"1,270",14.5,87.76,86.13,37,3,12,5
900,22.1,40.75,44.08,14,2,15,3
920,22.6,40.74,58.74,14,5,15,3
690,20.2,34.15,46.22,13,13,15,3
865,22.9,37.82,67.53,14,13,15,3
755,20.4,36.93,57.58,14,12,15,2
838,22.5,37.27,58.74,14,4,15,3
650,22.7,28.66,57.79,14,2,15,2
524,25.8,20.29,62.64,13,8,15,2
620,22.9,27.09,61.04,13,6,15,2
720,23.7,30.35,59.65,13,6,15,2
660,23.3,28.36,57.8,13,6,15,3
737,25.3,29.12,58.53,14,6,15,3
688,23.6,29.12,58.53,13,6,15,3
525,25.7,20.46,62.83,14,11,15,2
415,21.2,19.57,62.99,13,11,15,2
804,25.9,31.07,53.7,14,15,15,2
750,24.4,30.72,59.78,14,14,15,2
550,20.7,26.56,57.8,13,4,15,3
660,22.9,28.88,58.41,4,9,15,2
638,26.3,24.29,60.58,4,8,15,2
"1,266",29,43.6,58.82,4,11,15,3
"2,066",11.7,176.41,62.33,29,9,18,9
"1,038",16.8,61.96,58.15,29,10,18,4
"1,590",19,83.81,61.15,29,11,18,5
875,22.6,38.69,69.22,34,11,12,3
710,16.5,43.09,70.64,33,4,12,3
"2,050",20.3,100.92,55.91,13,5,15,4
"2,000",19.6,101.8,55.91,12,8,15,4
"2,340",22.1,105.97,55.91,13,6,15,4
"2,155",21,102.59,55.45,13,14,15,4
"2,025",20.1,100.92,55.91,12,4,15,4
"3,388",31,110.32,58.65,3,29,29,4
"3,227",32,101.69,58.65,3,28,29,4
"2,100",37.1,60.13,56.89,3,26,29,4
"1,850",31.7,60.13,56.89,2,24,29,4
"1,970",32.2,61.27,49.19,3,20,29,3
"1,855",30.5,61.27,57.26,3,20,29,4
"1,616",29.8,54.16,52.74,2,25,29,2
"1,720",30.1,57.21,50.79,3,18,29,2
"3,453",35.3,101.12,55.08,3,28,29,3
"1,530",29.2,52.36,55.27,2,19,29,3
355,23.9,14.88,71.53,24,6,14,2
331,22.2,14.88,71.53,23,6,14,2
"1,324.40",18,73.51,75.53,29,12,12,4
"2,258",27,80.78,50.28,1,21,22,3
"2,200",27,81.05,50.08,1,22,22,3
"2,190",26.3,80.78,50.28,1,20,22,3
"2,035",24.8,81.11,50.28,1,6,22,3
"2,225",26.8,80.78,50.28,2,17,22,3
"2,200",26,81.38,50.08,2,13,22,3
"2,130",26,81.05,50.08,1,19,22,3
"2,150",25.9,81.11,50.28,1,15,22,3
"2,180",26.2,80.78,50.28,1,14,22,3
"2,270",24.3,89.88,52.13,1,7,22,3
"2,178",23.9,89.56,52.13,1,3,22,3
"2,195",24,89.88,52.13,1,2,22,3
"1,438",24.9,56.85,51.95,1,4,22,3
"2,345",25.4,89.88,52.13,1,13,22,3
"2,298",25.4,89.56,52.13,1,10,22,3
"1,520",24.8,60.29,50.52,2,3,22,3
"1,558",25.5,60.29,50.52,1,21,22,3
"1,630",26.3,60.29,50.52,1,22,22,3
"1,560",25.4,60.29,50.52,1,20,22,3
"1,550",24.8,60.29,50.52,1,4,22,3
"1,568",25.6,60.29,50.52,1,17,22,3
"1,568",25.5,60.29,50.52,1,19,22,3
"1,605",25.9,60.29,50.52,1,18,22,3
"1,551",25,60.29,50.52,1,14,22,3
"1,460",23.6,59.74,50.6,1,3,22,3
"1,570",25.6,59.74,50.6,1,20,22,3
"1,510",24.5,60.07,50.6,1,5,22,3
"1,565",25,60.07,50.6,1,17,22,3
"1,538",25.3,60.12,50.6,1,19,22,3
"1,820",24.6,72.39,51.64,1,8,22,3
"1,885",25.8,72.44,51.6,1,11,22,3
"1,890",25.7,72.44,51.6,1,12,22,3
"1,970",26.3,72.44,51.6,2,15,22,3
"1,890",24.9,74.03,50.8,1,3,22,3
"1,990",24.7,80.04,50.8,1,2,22,3
"2,020",24.5,80.04,50.8,1,5,22,3
"2,500",23.2,103.22,50.51,1,6,22,3
"2,230",27.3,80.04,96.62,1,17,22,3
"2,148",26.2,80.29,50.62,1,13,22,3
"2,295",27.8,80.29,50.62,2,19,22,3
"2,145",26.6,80.04,50.8,1,15,22,3
"2,205",26.9,80.04,50.8,1,14,22,3
"1,850",24.5,74.28,50.62,1,4,22,3
"1,717",23.1,72.22,50.99,1,3,22,3
"1,873",25.5,72.22,50.99,2,17,22,3
"1,935",25.7,72.43,50.82,1,19,22,3
"1,800",24.4,72.22,50.99,1,12,22,3
"1,847",25.3,72.22,50.99,1,18,22,3
"1,745",23.4,72.43,50.82,1,4,22,3
"1,500",24.9,60.16,57.37,16,10,14,4
"1,360",22.4,60.74,56.82,16,9,14,4
"1,275",23.2,55,56.33,16,12,14,3
"1,360",27.1,50.1,57.22,17,11,12,3
"1,200",23.6,50.95,56.67,16,6,11,3
"1,300",23.8,54.59,56.74,16,6,14,3
"1,295",23.8,54.51,57.29,16,10,14,3
"1,300",23.8,54.51,57.29,17,4,14,3
"1,120",22.8,49.07,59.38,16,3,14,3
"1,800",23.9,75.39,64.31,16,11,14,4
"1,116",21.8,51.18,59.37,15,4,14,3
"1,610",24.1,66.72,45.74,15,13,14,3
"1,900",24.5,77.43,66.82,15,6,14,4
"1,728",25.7,67.21,67.21,15,6,14,4
"1,730",28.8,67.21,67.21,15,11,14,4
580,14.3,40.58,69,36,4,12,3
"3,420",33.2,103.16,57.99,6,8,15,3
"2,580",37.2,69.31,58.1,11,22,23,4
"1,932",9.2,209.85,71.15,30,12,12,9
425,13.1,32.4,82.47,36,8,12,3
"1,132",28.2,40.13,55.48,3,3,15,2
600,26.4,22.74,53.76,3,9,15,2
540,23.7,22.74,53.76,3,5,15,2
580,28.1,20.62,60.09,3,11,15,2
850,33.2,25.58,60.1,3,14,15,2
"1,920",34.8,59.13,59.11,1,7,29,3
"1,960",35.1,59.21,59.09,1,9,29,3
"2,080",37.4,59.21,59.09,1,21,29,3
"2,020",36.2,59.21,59.09,1,23,29,3
"2,000",35.4,59.21,59.09,1,22,29,3
"2,155",38.6,59.21,59.09,1,25,29,3
"2,368",42,59.21,59.09,2,28,29,3
"2,358",42.9,59.21,59.09,1,26,29,3
"2,100",38.3,59.21,59.09,1,24,29,3
"1,900",34.4,59.13,59.11,1,5,29,3
"1,950",34.9,59.21,59.09,1,8,29,3
"1,920",34.8,59.13,59.11,1,6,29,3
"1,950",35.4,59.21,59.09,1,11,29,3
"2,030",36.4,59.21,59.09,1,17,29,3
"1,980",35.4,59.21,59.09,1,13,29,3
"2,258",40.9,59.21,59.09,1,19,29,3
"2,200",39.7,59.21,59.09,1,15,29,3
"1,980",35.9,59.21,59.09,1,14,29,3
"1,970",35.3,59.21,59.09,1,10,29,3
"1,985",36.1,59.13,59.11,1,4,29,3
"2,280",34.1,69.67,57.4,2,8,29,3
"2,488",37.1,69.77,57.52,1,21,29,3
"2,300",35,69.77,57.52,2,8,29,3
"2,250",33.6,69.67,57.4,1,6,29,3
"2,246",33.4,69.77,57.52,1,12,29,3
"2,698",37,75.67,57.42,1,3,29,3
"2,750",39.3,76.88,56.88,1,29,29,3
"2,290",34.6,69.01,56.88,1,10,29,3
"1,180",35.8,37.04,51.94,1,9,29,2
"1,268",38.8,37.04,51.94,1,25,29,2
"1,268",38.8,37.04,51.94,1,24,29,2
"1,200",36.5,37.04,51.94,1,12,29,2
"1,198",36.8,36.15,51.94,1,14,29,2
"1,158",35.4,36.15,51.94,1,10,29,2
"1,066",32.3,36.72,51.58,1,4,29,2
"2,950",27.1,109.01,59.53,11,25,24,4
"2,325",26.3,88.49,61.06,11,3,24,3
"2,320",26.2,88.49,61.06,10,5,24,3
577,21.7,26.61,68.97,32,10,12,3
"1,335",29.3,49.47,65.73,15,3,14,3
"2,600",18.7,139.37,66.55,15,2,14,7
"1,680",23.5,71.61,67.93,25,14,19,4
432,12.3,35.14,73.58,39,4,12,3
630,14.8,42.57,76.16,31,11,12,4
515,18.6,27.71,87.09,34,12,12,3
500,17.1,29.31,67.59,32,11,11,3
750,28.6,26.27,56.14,2,15,15,2
741,30,24.73,57.61,3,13,15,2
"1,380",28.2,48.91,64.99,20,12,24,2
"4,300",31.7,135.86,63.51,19,15,24,4
290,10.9,26.51,72.55,32,6,12,2
630,17.1,36.91,66.13,23,3,13,3
"1,005",22.1,50.1,46.53,1,3,11,3
"1,026",22.7,50.1,46.53,1,10,11,3
"1,090",24.3,50.1,46.53,1,4,11,3
986,23.9,50.74,46.03,1,4,11,2
"1,300",22.5,54.66,50.2,1,3,15,3
"1,580",27.7,55.5,50.2,1,10,15,3
"1,335",24.3,53.05,51.89,1,9,15,3
"1,200",21.9,52.73,51.89,1,2,15,3
"1,310",23.4,52.73,51.89,1,5,15,3
"1,396",25,53.05,51.89,1,13,15,3
"1,423",25.4,53.9,51.89,1,15,15,3
"1,390",25.4,53.05,51.89,1,14,15,3
"1,250",22.5,53.05,51.89,1,4,15,3
"1,310",23.1,53.12,51.84,1,7,15,3
"1,314",23.5,53.12,51.84,1,8,15,3
"1,250",22.6,52.8,51.84,1,6,15,3
"1,305",23.9,53.12,51.84,1,15,15,3
"1,258",22.2,52.8,51.84,1,4,15,3
"1,240",22.8,54.34,45.58,1,3,15,3
"1,166",21.5,53.73,51.19,1,2,15,3
"1,465",26,54.34,50.55,1,14,15,3
"1,190",21.7,52.96,50.08,1,2,15,3
"1,265",22.6,52.96,50.08,1,4,15,3
"1,230",22.9,51.11,52.1,1,13,15,3
"1,620",22.9,67.3,51.46,1,3,15,3
"1,930",25,72.63,51.46,1,13,15,3
"2,130",27.4,72.63,51.46,1,10,15,3
"1,768",22.4,73.66,50.62,1,2,15,3
"1,820",22.6,73.66,50.62,1,6,15,3
"1,825",23.3,73.66,50.62,1,11,15,3
"1,859",24.1,73.66,50.62,1,13,15,3
"1,688",24.3,68.33,50.62,1,12,15,3
"1,890",24.2,73.66,50.62,1,15,15,3
"1,975",25,73.66,50.62,1,14,15,3
"1,020",22.8,44.8,77.89,34,10,12,4
800,17.7,45.22,77.79,34,10,12,3
"1,580",25.3,62.46,69.62,36,11,12,3
650,21.2,30.49,59.35,15,5,15,2
738,17.9,39.57,60.99,15,6,15,3
860,19.5,44.13,60.75,15,15,15,3
548,20.2,27.19,60.07,16,9,15,2
548,19.8,27.64,60.28,16,9,15,2
570,20.6,27.64,60.28,15,11,15,2
750,14.9,50.49,62.63,15,7,15,4
980,19.4,50.49,62.63,16,3,15,3
808,16.1,50.08,55.64,24,3,15,3
828,16.5,50.08,55.27,23,7,15,3
958,15.9,60.09,62.39,24,6,15,3
886,17.2,51.62,52.61,24,10,15,4
"3,800",21.7,175.46,62.77,14,28,30,4
"1,068",21.9,48.73,62.38,13,4,28,3
"1,070",24.9,42.97,63.57,14,21,28,3
865,19.9,43.46,62.52,20,12,14,3
"1,070",20.9,51.1,65.57,21,3,14,4
455,18.1,25.13,58.06,21,5,14,2
845,19.8,42.7,65.24,20,6,14,3
880,20.6,42.63,64.63,20,10,14,3
450,24.4,18.41,73.41,20,8,14,2
418,20.9,19.98,75.51,19,6,14,2
410,22.3,18.41,73.41,19,14,14,2
400,18,22.22,79.86,37,9,12,2
460,18.4,24.94,56.01,4,3,15,2
650,26.1,24.89,62.9,4,5,15,2
738,27.9,26.43,52.85,4,13,15,2
718,27.2,26.43,52.85,4,12,15,2
852,28.7,29.66,53.34,4,5,15,2
716,25,28.59,62.26,4,12,15,2
903,30.4,29.66,53.34,4,4,15,2
900,15.7,57.34,55.9,24,10,14,4
910,15.9,57.21,55.8,23,10,14,4
846,16.4,51.66,55.31,23,6,15,3
860,16.7,51.37,55.51,23,15,13,3
830,14,59.4,57.54,23,2,11,4
672,16.3,41.15,88.18,25,6,11,4
438,15,29.26,62.33,25,10,11,2
548,16.3,33.63,61.29,25,3,19,3
835,19.4,43.11,95.86,27,16,19,3
490,16.5,29.68,63.69,22,6,14,2
"1,100",23.4,47.03,49.83,1,5,14,3
"1,165",24.8,47.03,49.83,1,8,14,3
"1,128",24,47.03,49.83,1,11,14,3
"1,150",24.5,47.03,49.83,1,13,14,3
"1,139",23.2,49.07,49.82,1,10,14,3
"3,180",22.2,143.36,64.99,19,19,23,4
605,13.7,44.07,56.74,29,10,14,3
200,14.8,13.47,83.03,40,5,12,2
710,19.3,36.72,61.55,26,12,21,3
515,16,32.11,72.38,26,5,21,3
"1,268",15.6,81.18,62.81,25,7,21,6
820,17,48.28,56.41,26,9,21,3
550,14.9,37.01,64.7,24,15,35,3
720,17.5,41.04,64.71,24,23,35,2
490,14,34.49,58.89,24,24,35,2
498,14.5,34.45,58.83,24,30,35,2
375,13.2,28.41,63.42,24,32,35,2
610,14,43.66,58.44,23,6,5,3
850,17.4,48.94,62.72,24,15,35,3
460,14.2,32.48,63.48,23,16,35,2
740,18,41.04,64.71,24,21,35,3
805,15.3,52.77,62.72,24,21,35,3
250,8.8,28.45,63.48,24,22,35,2
740,17.9,41.45,57.78,24,25,35,3
350,12.3,28.41,63.42,23,30,35,2
615,16.6,37.04,62.13,23,7,35,3
600,16.4,36.48,62.84,24,18,35,3
625,14.8,42.35,61.68,24,19,35,3
590,12.3,47.94,62.36,24,27,35,3
563,11.7,47.94,62.36,23,27,35,3
668,13.9,47.94,62.36,24,35,35,3
517,13.5,38.32,62.01,24,18,35,3
748,17.1,43.63,52.54,23,18,35,3
635,15.3,41.63,65.51,24,17,35,3
555,13.6,40.94,62,23,24,35,3
450,13.6,33.04,62.97,23,26,35,2
500,12.3,40.51,62.73,23,28,35,3
640,13.2,48.55,62.37,24,31,35,3
390,11.4,34.27,67.15,24,4,35,4
395,12.1,32.68,63.02,23,4,35,2
410,12,34.27,67.15,24,6,35,3
480,13.2,36.48,62.84,23,22,35,3
500,13,38.53,61.68,24,25,35,3
485,12.6,38.53,61.68,24,5,35,3
470,11.5,41.03,66.47,24,8,35,3
540,11.9,45.46,65.51,24,11,35,3
350,12.2,28.65,63.03,24,17,35,2
545,12,45.46,65.51,23,23,35,2
350,12.2,28.65,63.03,24,25,35,2
388,13.6,28.61,62.97,24,34,35,2
320,9.3,34.29,67.1,24,9,35,2
520,10.9,45.46,65.51,23,10,35,3
565,12.4,45.46,59.99,24,12,35,3
650,13.7,47.47,62.48,24,23,35,3
420,12.2,34.29,67.1,24,25,35,3
369,12.9,28.61,62.97,24,29,35,2
366,10.7,34.27,67.15,24,5,35,3
550,11.6,47.47,62.48,23,6,35,3
560,13.3,42.12,59.87,24,22,35,3
552,13.7,40.28,62.89,23,6,35,3
660,18.1,36.48,62.84,24,17,35,3
650,17.8,36.46,62.89,23,4,35,3
530,11.8,44.85,66.47,24,11,35,3
720,17.6,41.03,66.47,24,17,35,3
480,12.5,38.53,61.68,23,25,35,3
561,11.8,47.74,62.65,23,28,35,3
376,11,34.29,67.1,23,17,35,3
425,10.2,41.63,65.51,24,20,35,3
493,15,32.89,62.75,24,21,35,2
450,10.8,41.63,65.51,24,21,35,3
570,12.5,45.46,65.51,24,23,35,3
402,11.7,34.27,67.15,24,28,35,3
600,14.3,41.9,65.66,23,32,35,3
514,15,34.27,67.15,24,5,35,3
443.7,11.3,39.2,58.48,23,11,35,3
540,12.6,42.76,62.01,23,14,35,3
"1,193",13,91.97,60.4,24,21,35,6
550,12.5,43.9,62.12,24,23,35,3
658,17.1,38.53,61.68,24,11,35,4
540,12.8,42.35,61.68,23,14,35,3
420,11.5,36.48,62.84,23,15,35,3
510,14,36.48,62.84,24,23,35,3
510,9.6,52.97,46.65,24,4,35,3
446,11.6,38.53,61.68,24,4,35,3
450,12.3,36.48,62.84,23,9,35,3
600,13.5,44.51,62.72,23,13,35,3
310,10.9,28.45,63.48,23,9,35,2
575,15,38.32,62.01,24,10,35,3
527,11,43.63,58.48,23,21,35,3
539.8,12.3,43.9,62.12,24,5,35,3
460,11.7,39.2,58.48,23,8,35,3
517,15,34.49,52.35,24,20,35,2
560,13.7,40.84,58.64,23,21,35,3
450,12.1,37.04,62.13,24,5,35,2
500,13.5,37.01,64.7,23,8,35,3
310,10.9,28.45,63.48,23,9,35,2
"4,788",31.7,150.94,54.07,7,9,41,4
"1,568",25.4,61.69,65.98,22,13,14,4
350,13.5,26,65.33,22,3,14,4
566,15.5,36.54,83.57,34,3,12,2
"1,000",21.7,46.13,73.53,34,3,12,4
530,14.8,35.79,69.93,32,7,17,3
475,18.3,25.99,72.32,32,11,17,2
"1,128",12,94.08,81.16,32,12,12,3
"1,386",21.2,65.45,54.09,9,9,11,3
"1,220",24,50.83,72.13,34,5,12,4
"1,060",23.5,50.15,54.8,1,3,11,3
"1,170",23.3,50.21,54.71,2,11,11,3
"1,096",22.7,53.62,48.68,1,4,11,3
855,13.5,63.38,78.53,28,13,15,4
360,15.3,23.55,76.28,28,13,15,2
900,14.4,62.71,78.31,28,3,15,4
715,14.6,48.92,74.7,29,12,12,3
550,12.5,44.13,58.81,29,7,12,3
"1,800",24.9,72.36,58.93,6,11,20,4
920,14.5,63.56,63.03,31,10,16,4
425,9.7,43.84,59.19,31,13,14,3
930,11,84.51,53.52,31,4,16,4
720,18,40.06,65.95,27,3,15,3
540,14.6,37,63.12,27,8,15,3
560,18.7,29.88,87.21,34,10,12,3
480,15.8,30.45,84.75,34,4,12,3
570,14.4,39.66,78.71,34,10,12,4
480,18,26.72,65.49,15,5,12,2
475,17.9,26.48,66.09,15,10,12,2
460,17.4,26.48,66.09,15,10,12,2
600,13.4,44.86,70.17,26,10,13,3
450,13.5,33.32,68.12,27,10,13,3
"1,560",24.1,64.7,58.44,9,2,11,3
"1,593",20.5,77.71,53.39,9,4,11,3
410,17.5,23.42,73.21,32,6,12,2
525,12.2,43.13,73.54,32,11,12,3
"2,800",30.2,92.62,58.45,11,14,24,3
"1,860",19.3,96.59,64.46,20,14,14,3
"1,670",20.4,81.77,57.71,20,7,14,4
"1,000",25.9,38.56,58.98,3,12,15,2
"1,200",15.9,75.28,66.03,14,2,19,4
"1,260",25.3,49.89,64.92,14,5,19,3
728,15.8,46.06,73.36,32,9,17,3
510,10,50.98,65.62,32,3,17,4
430,14.6,29.51,58.73,32,5,17,2
928,13.7,67.84,69.1,30,15,26,4
"2,835",33.1,85.58,55.8,12,8,15,3
595,14.2,41.8,78.88,30,10,12,4
700,15.6,44.82,71.64,30,6,12,3
"1,972",21.8,90.34,52.48,2,5,15,3
"1,907",22.9,83.26,52.48,2,6,15,3
"1,862",22.4,83.26,52.48,2,4,15,3
"1,750",26.7,65.55,57.99,3,6,15,3
"1,900",28.2,67.45,57.6,2,11,15,3
820,16,51.21,57.64,3,9,15,2
"1,310",25.9,50.56,57.49,2,10,15,2
"1,357",25,59.03,56.98,1,2,21,3
"2,130",29.7,82,59.39,1,9,21,3
"1,700",24.6,73.84,57.68,1,2,21,3
"1,650",23.4,74.9,56.74,1,2,21,3
"2,018",27.3,83.27,58.49,1,17,21,3
"2,010",29.6,72.96,58.49,1,16,21,3
"2,655",26.6,97.67,56.63,5,24,27,3
"2,180",26.3,80.98,55.1,5,25,27,3
"2,180",26.2,80.02,55.3,5,24,27,3
"2,842",29,97.83,56.52,6,7,27,3
"2,780",27.3,99.13,56.3,5,26,27,3
"2,735",26.9,98.18,56.3,5,24,27,3
"2,640",26.4,98.18,56.3,5,19,27,3
"2,270",24.6,92.29,56.52,5,4,27,4
"1,250",19.3,64.6,56.66,29,15,16,4
"1,060",16.4,64.6,56.66,29,4,16,4
"1,180",15.8,74.46,52.79,29,2,16,5
650,16.3,39.82,77.73,39,8,12,3
440,12,36.65,64.53,28,12,13,3
678,25.2,26.93,53.82,28,11,13,2
445,16.5,26.93,53.82,28,3,13,3
275,15.6,17.61,100,40,9,12,2
370,18.3,20.25,100,40,10,12,2
620,14.9,41.5,73.42,33,3,12,3
680,14.7,46.35,80.46,33,7,12,4
540,16.8,32.13,78.8,38,11,12,3
420,11,38.25,75.37,38,12,12,3
430,13.4,32.13,78.8,39,12,12,3
"1,150",31.8,36.14,46.23,2,7,15,3
"1,138",31.5,36.14,46.23,2,9,15,3
570,24.3,23.42,57.64,2,2,15,2
900,24,37.43,46.83,2,5,15,3
606,31.4,19.31,57.64,1,12,15,2
"1,038",27.6,37.67,34.24,2,15,15,3
585,30.3,19.31,57.64,1,14,15,2
530,16,33.08,67.32,24,13,17,3
430,18.2,23.58,71.28,25,14,14,2
"1,433",19.4,73.83,58.49,15,8,15,4
"1,350",19.3,69.88,52.62,14,15,15,4
"1,200",16.4,73.01,58.49,14,4,15,4
"2,500",20.8,119.98,56.79,9,3,15,4
653,16.3,40.08,78.32,32,7,17,4
412,23,17.9,46.4,12,7,13,2
464,23,20.2,57.42,12,7,13,2
530,26.2,20.2,57.42,12,6,13,2
468,23.2,20.2,57.42,12,10,13,2
550,15.7,35.07,74.64,34,9,12,3
480,13.7,35,66.2,31,8,12,3
400,9.3,42.79,67.28,34,4,12,3
490,13.2,37.2,84.69,38,6,12,3
"3,096",30.5,101.66,57.22,7,22,24,3
"1,176",27.2,43.25,57.74,6,13,24,3
"2,100",26,80.78,57.92,6,9,24,4
"2,148",26.6,80.78,57.92,6,11,24,4
"2,200",27.2,80.78,57.92,6,13,24,4
760,22.9,33.21,57.29,2,4,15,2
188,13.1,14.31,64.45,29,10,12,2
600,9.8,61.08,67.31,29,5,12,4
380,21.6,17.62,64.42,27,6,12,2
250,14.2,17.62,64.42,26,6,12,2
350,17.5,19.99,57.27,27,8,12,3
"7,500",47.5,170.95,59.52,4,17,22,3
638,27.8,22.92,54.49,1,7,15,2
977,34.8,28.09,54.49,1,14,15,2
810,32,25.31,54.49,1,10,15,2
884,26.9,32.83,50.13,1,3,15,2
"1,005",30.6,32.83,50.13,1,2,15,2
"1,013",30.9,32.83,50.13,1,5,15,2
"1,085",28.6,38,50.14,1,6,15,2
985,28.9,34.12,51.87,1,11,15,2
942,26.3,35.8,53.74,1,12,15,2
"1,088",34.6,31.41,54.77,2,14,15,2
"1,225",34.9,35.1,50.13,1,10,15,3
870,26.5,32.83,50.13,1,4,15,3
783,33.3,23.53,54.6,1,9,15,2
709,31.4,22.55,56.95,1,11,15,2
732,32.8,22.33,64.4,1,13,15,2
699,32.5,21.53,59.66,1,12,15,2
672,33,20.35,60.87,1,14,15,2
"1,000",32.5,30.74,50.06,1,7,15,2
922,32.5,28.35,50.06,1,9,15,2
873,30.3,28.83,53.67,1,11,15,2
780,27.3,28.59,52.49,1,13,15,2
898,31.7,28.35,50.06,1,4,15,2
346,23.3,14.87,78.27,28,7,12,2
600,29.5,20.32,66.5,30,7,12,2
455,22.4,20.32,66.5,27,7,12,2
460,30.9,14.87,78.27,30,9,12,2
320,21.5,14.87,78.27,29,9,12,2
286,19.2,14.87,78.27,27,6,12,2
540,36.3,14.87,78.27,30,10,12,2
740,40.6,18.23,57,6,7,29,2
480,26.3,18.23,57,3,7,29,2
728,26.3,27.65,49.55,3,7,29,2
655,22.8,28.75,50.61,3,3,29,2
775,28,27.65,49.55,3,3,29,2
"1,250",28.8,43.37,46.87,6,9,29,2
960,22.1,43.37,46.87,4,9,29,2
538,28.3,19.04,54.68,3,9,29,2
450,24.7,18.23,57,2,9,29,2
978,28.2,44.54,46.87,3,21,29,2
